,발행기관,표준코드,채권종류,종목명,상장일,발행일,상환일,표면이자율,발행금액 (백만),상장잔액 (백만),채권유형
,한국주택금융공사,KR354418GB50,사회적채권,한국주택금융공사MBS2021-12(1-5)(사),"2021/05/31","2021/05/25","2028/05/25","2.23200","260,000","260,000",특수채
,한국주택금융공사,KR354418GB68,사회적채권,한국주택금융공사MBS2021-14(1-9)(사),"2021/07/01","2021/06/25","2051/06/25","2.44500","10,000","10,000",특수채
,한국주택금융공사,KR354418GC26,사회적채권,한국주택금융공사MBS2022-3(1-8)(사),"2022/02/28","2022/02/22","2042/02/22","3.31200","20,000","20,000",특수채
,한국주택금융공사,KR354418GC42,사회적채권,한국주택금융공사MBS2022-7(1-8)(사),"2022/04/25","2022/04/19","2042/04/19","3.95800","10,000","10,000",특수채
,한국주택금융공사,KR354418GC59,사회적채권,한국주택금융공사MBS2022-10(1-8)(사),"2022/05/30","2022/05/24","2042/05/24","3.96600","10,000","10,000",특수채
,한국주택금융공사,KR354418GC67,사회적채권,한국주택금융공사MBS2022-13(1-3)(사),"2022/07/04","2022/06/28","2025/06/28","3.93600","90,000","90,000",특수채
,한국주택금융공사,KR354418GC83,사회적채권,한국주택금융공사MBS2022-17(1-7)(사),"2022/08/29","2022/08/23","2037/08/23","4.22600","80,000","80,000",특수채
,한국주택금융공사,KR354419G9B1,사회적채권,한국주택금융공사MBS2019-24(1-2)(사),"2019/12/02","2019/11/26","2024/11/26","1.88500","360,000","356,400",특수채
,한국주택금융공사,KR354419G9C9,사회적채권,한국주택금융공사MBS2019-27(1-3)(사),"2020/01/02","2019/12/24","2022/12/24","1.56500","250,000","250,000",특수채
,한국주택금융공사,KR354419GA19,사회적채권,한국주택금융공사MBS2020-3(1-3)(사),"2020/01/29","2020/01/21","2023/01/21","1.63200","230,000","230,000",특수채
,한국주택금융공사,KR354419GA27,사회적채권,한국주택금융공사MBS2020-6(1-3)(사),"2020/02/27","2020/02/21","2023/02/21","1.46700","150,000","150,000",특수채
,한국주택금융공사,KR354419GA43,사회적채권,한국주택금융공사MBS2020-11(1-7)(사),"2020/04/27","2020/04/21","2035/04/21","1.75300","30,000","30,000",특수채
,한국주택금융공사,KR354419GA50,사회적채권,한국주택금융공사MBS2020-15(1-7)(사),"2020/05/25","2020/05/19","2035/05/19","1.68300","40,000","40,000",특수채
,한국주택금융공사,KR354419GB59,사회적채권,한국주택금융공사MBS2021-12(1-6)(사),"2021/05/31","2021/05/25","2031/05/25","2.47400","200,000","200,000",특수채
,한국주택금융공사,KR354419GC25,사회적채권,한국주택금융공사MBS2022-3(1-9)(사),"2022/02/28","2022/02/22","2052/02/22","3.24200","10,000","10,000",특수채
,한국주택금융공사,KR354419GC41,사회적채권,한국주택금융공사MBS2022-7(1-9)(사),"2022/04/25","2022/04/19","2052/04/19","3.88000","10,000","10,000",특수채
,한국주택금융공사,KR354419GC58,사회적채권,한국주택금융공사MBS2022-10(1-9)(사),"2022/05/30","2022/05/24","2052/05/24","3.88600","10,000","10,000",특수채
,한국주택금융공사,KR354419GC66,사회적채권,한국주택금융공사MBS2022-13(1-4)(사),"2022/07/04","2022/06/28","2027/06/28","4.21400","230,000","230,000",특수채
,한국주택금융공사,KR354419GC82,사회적채권,한국주택금융공사MBS2022-17(1-8)(사),"2022/08/29","2022/08/23","2042/08/23","4.16800","10,000","10,000",특수채
,한국주택금융공사,KR354420G9B8,사회적채권,한국주택금융공사MBS2019-24(1-3)(사),"2019/12/02","2019/11/26","2029/11/26","2.01100","180,000","180,000",특수채
,한국주택금융공사,KR354420G9C6,사회적채권,한국주택금융공사MBS2019-27(1-4)(사),"2020/01/02","2019/12/24","2024/12/24","1.73100","630,000","630,000",특수채
,한국주택금융공사,KR354420GA16,사회적채권,한국주택금융공사MBS2020-3(1-4)(사),"2020/01/29","2020/01/21","2025/01/21","1.90800","650,000","650,000",특수채
,한국주택금융공사,KR354420GA24,사회적채권,한국주택금융공사MBS2020-6(1-4)(사),"2020/02/27","2020/02/21","2025/02/21","1.60200","490,000","490,000",특수채
,한국주택금융공사,KR354420GA40,사회적채권,한국주택금융공사MBS2020-11(1-8)(사),"2020/04/27","2020/04/21","2040/04/21","1.75800","20,000","20,000",특수채
,한국주택금융공사,KR354420GA57,사회적채권,한국주택금융공사MBS2020-15(1-8)(사),"2020/05/25","2020/05/19","2040/05/19","1.69900","20,000","20,000",특수채
,한국주택금융공사,KR354420GA65,사회적채권,한국주택금융공사MBS2020-20(1-3)(사),"2020/06/29","2020/06/23","2023/06/23","1.11000","180,000","180,000",특수채
,한국주택금융공사,KR354420GA73,사회적채권,한국주택금융공사MBS2020-25(1-3)(사),"2020/08/03","2020/07/28","2023/07/28","1.06100","170,000","170,000",특수채
,한국주택금융공사,KR354420GB49,사회적채권,한국주택금융공사MBS2021-9(1-2)(사),"2021/04/29","2021/04/23","2023/04/23","1.07200","180,000","180,000",특수채
,한국주택금융공사,KR354420GB56,사회적채권,한국주택금융공사MBS2021-12(1-7)(사),"2021/05/31","2021/05/25","2036/05/25","2.56400","120,000","120,000",특수채
,한국주택금융공사,KR354420GC48,사회적채권,한국주택금융공사MBS2022-8(1-1)(사),"2022/05/02","2022/04/26","2023/04/26","2.27800","25,200","25,200",특수채
,한국주택금융공사,KR354420GC55,사회적채권,한국주택금융공사69(사),"2022/06/02","2022/05/30","2025/05/30","3.39400","230,000","230,000",특수채
,한국주택금융공사,KR354420GC63,사회적채권,한국주택금융공사MBS2022-13(1-5)(사),"2022/07/04","2022/06/28","2029/06/28","4.44600","140,000","140,000",특수채
,한국주택금융공사,KR354420GC89,사회적채권,한국주택금융공사MBS2022-17(1-9)(사),"2022/08/29","2022/08/23","2052/08/23","4.12100","10,000","10,000",특수채
,한국주택금융공사,KR354421G9B7,사회적채권,한국주택금융공사MBS2019-24(1-4)(사),"2019/12/02","2019/11/26","2039/11/26","1.92800","50,000","50,000",특수채
,한국주택금융공사,KR354421G9C5,사회적채권,한국주택금융공사MBS2019-27(1-5)(사),"2020/01/02","2019/12/24","2026/12/24","1.81100","350,000","350,000",특수채
,한국주택금융공사,KR354421GA15,사회적채권,한국주택금융공사MBS2020-3(1-5)(사),"2020/01/29","2020/01/21","2027/01/21","1.85800","240,000","240,000",특수채
,한국주택금융공사,KR354421GA23,사회적채권,한국주택금융공사MBS2020-6(1-5)(사),"2020/02/27","2020/02/21","2027/02/21","1.64200","130,000","130,000",특수채
,한국주택금융공사,KR354421GA64,사회적채권,한국주택금융공사MBS2020-20(1-4)(사),"2020/06/29","2020/06/23","2025/06/23","1.67500","450,000","450,000",특수채
