CODE,CO_NM,div_cur,div_change,major_hldr,minor_hldr,outer_dir,dir_gender,total_emp,emp_gender
005810,풍산홀딩스,0.079,-0.489,,0.04,0.3333333333333333,0.0,302.0,0.056291390728476824
009410,태영건설,0.2151,0.19060000000000002,0.49200000000000005,0.03,0.6666666666666666,0.023255813953488372,,
001200,유진투자증권,0.145,-0.0040000000000000036,,0.05,0.6,0.06896551724137931,884.0,0.34728506787330315
020120,키다리스튜디오,,,,0.02,0.25,0.1,193.0,0.7098445595854922
006060,화승인더,-4.715,-4.9830000000000005,,0.05,0.42857142857142855,0.0,30.0,0.2
103590,일진전기,0.248,-0.21349999999999997,,0.03,0.25,0.0,795.0,0.04779874213836478
004380,삼익THK,0.526,-0.174,,0.02,0.3333333333333333,0.0,643.0,0.08709175738724728
024090,디씨엠,0.1629,-0.06720000000000002,0.4443,0.02,0.25,0.0,184.0,0.04891304347826087
036530,SNT홀딩스,0.1311,-0.1259,0.6331,0.01,0.3333333333333333,0.0,9.0,0.2222222222222222
029460,케이씨,0.059000000000000004,-0.018999999999999996,,0.04,0.3333333333333333,0.0,206.0,0.11650485436893204
005960,동부건설,,,0.5625,0.03,0.5,0.0,962.0,0.09667359667359668
105840,우진,-0.253,-0.311,,0.06,0.42857142857142855,0.0,157.0,0.12101910828025478
092230,KPX홀딩스,0.255,0.165,,0.02,0.3333333333333333,0.0,22.0,0.18181818181818182
084680,이월드,,,,0.02,0.25,0.4,766.0,0.4804177545691906
009580,무림P&P,0.419,,,0.03,0.6666666666666666,0.0,684.0,0.0804093567251462
002810,삼영무역,0.2404,-0.07240000000000002,,0.02,0.75,0.1,56.0,0.25
001570,금양,,,,0.04,0.3,0.0,90.0,0.14444444444444443
077500,유니퀘스트,0.1276,-0.01200000000000001,0.4482,0.04,0.42857142857142855,0.14285714285714285,190.0,0.20526315789473684
028100,동아지질,1.034,0.6190000000000001,,0.04,0.3333333333333333,0.0,323.0,0.04024767801857585
006490,인스코비,,,,0.08,0.2857142857142857,0.0,66.0,0.30303030303030304
068290,삼성출판사,0.337,0.29950000000000004,,0.03,0.42857142857142855,0.0,276.0,0.7862318840579711
002390,한독,1.462,1.3089999999999997,,0.04,0.42857142857142855,0.3684210526315789,964.0,0.4346473029045643
035510,신세계 I&C,0.084,0.042,0.713,0.02,0.5,0.1111111111111111,1152.0,0.2543402777777778
003570,SNT중공업,0.151,-0.7340000000000001,,0.03,0.25,0.0,583.0,0.03430531732418525
003060,에이프로젠제약,,,,0.05,0.25,0.1111111111111111,116.0,0.4224137931034483
128820,대성산업,,,0.7068000000000001,0.05,0.6,0.10526315789473684,397.0,0.10831234256926953
001130,대한제분,0.0471,-0.1109,0.4243,0.04,0.25,0.07142857142857142,,
025000,KPX케미칼,0.272,0.065,,0.02,0.3333333333333333,0.0,321.0,0.09345794392523364
079980,휴비스,2.7014,2.5813,,0.03,0.5,0.0,928.0,0.10883620689655173
012610,경인양행,0.0761,,0.3357,,0.3333333333333333,0.1111111111111111,625.0,0.1632
000230,일동홀딩스,,,,0.03,0.3333333333333333,0.15384615384615385,105.0,0.24761904761904763
008040,사조동아원,,,,0.04,0.375,0.0,325.0,0.11692307692307692
044450,KSS해운,0.1402,-0.373,,0.06,0.625,0.125,397.0,0.020151133501259445
033180,KH 필룩스,,,0.19010000000000002,0.07,0.25,0.1,144.0,0.2152777777777778
039570,HDC아이콘트롤스,1.1851,0.8,,0.02,0.25,0.0,5256.0,0.4296042617960426
001270,부국증권,0.1861,0.0071999999999999885,0.39759999999999995,0.01,0.42857142857142855,0.0,299.0,0.27424749163879597
001940,KISCO홀딩스,0.0487,-0.0816,,0.01,0.5,0.0,16.0,0.25
200880,서연이화,0.154,,1.1412,0.04,0.5,0.0,912.0,0.16447368421052633
031440,신세계푸드,1.202,1.334,,0.03,0.5,0.0,4008.0,0.5137225548902196
002100,경농,0.39299999999999996,0.038999999999999986,,0.02,0.25,0.06666666666666667,354.0,0.1638418079096045
011280,태림포장,0.203,,,0.02,0.5,0.0,940.0,0.03723404255319149
001360,삼성제약,,,,0.08,0.3333333333333333,0.0,190.0,0.4263157894736842
035150,백산,0.126,,,,0.3333333333333333,0.0,240.0,0.09583333333333334
015360,예스코홀딩스,0.361,,,0.01,0.5,0.0,27.0,0.14814814814814814
000540,흥국화재,,,,0.01,0.75,0.0,1182.0,0.46362098138747887
000680,LS네트웍스,,,,0.01,0.5,0.0,195.0,0.27692307692307694
014280,금강공업,0.138,,0.39740000000000003,0.05,0.5,0.0,358.0,0.1005586592178771
006880,신송홀딩스,0.174,-0.23,,0.03,0.3333333333333333,0.0,11.0,0.09090909090909091
004360,세방,0.08449999999999999,-0.0473,0.49700000000000005,0.04,0.42857142857142855,0.0,691.0,0.09261939218523878
002140,고려산업,0.21899999999999997,0.09299999999999999,,0.04,0.42857142857142855,0.0,128.0,0.1796875
234080,JW생명과학,0.613,0.15539999999999998,,0.05,0.4,0.0,282.0,0.20921985815602837
101530,해태제과식품,,,,0.02,0.4,0.0,1614.0,0.3265179677819083
001340,백광산업,0.14800000000000002,-0.06899999999999999,0.43979999999999997,0.05,0.3333333333333333,0.0,200.0,0.095
011500,한농화성,0.17859999999999998,-0.0334,,0.04,0.3333333333333333,0.0,214.0,0.04672897196261682
002210,동성제약,,,,0.06,0.3333333333333333,0.125,332.0,0.35843373493975905
007540,샘표,0.019,0.005999999999999998,,0.03,0.3333333333333333,0.0,2.0,0.5
005720,넥센,0.19219999999999998,-0.24670000000000003,0.5991,0.02,0.5,0.0,876.0,0.09817351598173515
033920,무학,,,,0.01,0.42857142857142855,0.14285714285714285,448.0,0.39732142857142855
004560,현대비앤지스틸,0.0218,-0.04279999999999999,0.4733,0.05,0.42857142857142855,0.0,487.0,0.03696098562628337
000970,한국주철관,0.13,-0.29,,0.03,0.2857142857142857,0.0,152.0,0.019736842105263157
036580,팜스코,1.138,0.856,,0.02,0.5,0.0,389.0,0.14395886889460155
000390,삼화페인트,,,0.2899,0.03,0.4,0.0,874.0,0.09610983981693363
003160,디아이,0.33799999999999997,-0.13700000000000004,,0.04,0.375,0.0,197.0,0.15736040609137056
013360,일성건설,,,0.6389,0.03,0.3333333333333333,0.0,399.0,0.09273182957393483
013570,디와이,,,,0.04,0.25,0.0,54.0,0.25925925925925924
074610,이엔플러스,,,,0.07,0.3333333333333333,0.09090909090909091,89.0,0.16853932584269662
000430,대원강업,,,,0.03,0.42857142857142855,0.0,768.0,0.033854166666666664
017550,수산중공업,0.047400000000000005,-0.0801,,0.05,0.42857142857142855,0.0,146.0,0.1095890410958904
005010,휴스틸,0.165,0.010999999999999996,,0.04,0.42857142857142855,0.05555555555555555,535.0,0.06355140186915888
083420,그린케미칼,0.3222,-0.1514,,0.03,0.25,0.0,168.0,0.07142857142857142
014160,대영포장,,,,0.04,0.6,0.13333333333333333,359.0,0.055710306406685235
094280,효성ITX,0.621,-0.08089999999999996,0.7491,0.02,0.5,0.05,8787.0,0.7818368043700922
007860,서연,0.092,0.294,0.9168000000000001,0.04,0.5,0.1111111111111111,19.0,0.10526315789473684
004970,신라교역,0.1773,-0.8664000000000001,,0.02,0.3333333333333333,0.11764705882352941,522.0,0.05363984674329502
090350,노루페인트,0.39,0.077,0.5191,0.04,0.2857142857142857,0.0,772.0,0.10880829015544041
092200,디아이씨,,,,0.06,0.5,0.0,703.0,0.031294452347083924
282690,동아타이어,0.8304,0.006600000000000108,,0.02,0.4,0.0,559.0,0.18246869409660108
002700,신일전자,0.22,0.04600000000000001,,0.07,0.4,0.0,125.0,0.136
006740,영풍제지,0.10980000000000001,0.027300000000000005,,0.02,0.3333333333333333,0.0,100.0,0.1
006220,제주은행,0.174,-0.009000000000000022,,0.02,0.5555555555555556,0.13333333333333333,411.0,0.41849148418491483
120030,조선선재,0.10400000000000001,-0.066,,0.03,0.6,0.0,129.0,0.05426356589147287
012030,DB,0.0,0.0,0.43810000000000004,0.04,0.5,0.0,417.0,0.2541966426858513
267850,아시아나IDT,,,,0.02,0.6,0.0,404.0,0.2301980198019802
015230,대창단조,0.13119999999999998,-0.044199999999999996,,0.03,0.5,0.0,104.0,0.019230769230769232
015540,쎌마테라퓨틱스,,,,0.04,0.3,0.1,,
002170,삼양통상,0.1075,0.0362,,0.02,0.5,0.0,276.0,0.40942028985507245
004080,신흥,0.1545,0.03139999999999999,,0.01,0.4,0.0,237.0,0.23628691983122363
014790,한라,0.0917,-0.16729999999999998,1.4631,0.04,0.5,0.03125,1160.0,0.14913793103448275
033530,세종공업,-0.317,-0.242,,0.05,0.5,0.029411764705882353,707.0,0.028288543140028287
000700,유수홀딩스,0.395,0.239,0.5585,0.03,0.75,0.25,25.0,0.4
004960,한신공영,0.084,0.04,,0.04,0.4,0.0,1034.0,0.08994197292069632
004090,한국석유,0.12,-0.030999999999999996,,0.05,0.6666666666666666,0.0,192.0,0.08854166666666667
004310,현대약품,-0.263,-0.805,,0.06,0.6,0.06666666666666667,364.0,0.18681318681318682
078520,에이블씨엔씨,,,,0.03,0.42857142857142855,0.42857142857142855,285.0,0.6350877192982456
000320,노루홀딩스,2.938,2.603,0.4471,0.06,0.4,0.0,56.0,0.17857142857142858
000180,성창기업지주,,,0.30329999999999996,0.05,0.3333333333333333,0.0,42.0,0.21428571428571427
003650,미창석유,0.11410000000000001,-0.047399999999999984,0.40240000000000004,0.01,0.4,0.09090909090909091,84.0,0.14285714285714285
210540,디와이파워,0.1066,0.010999999999999996,,0.05,0.25,0.0,444.0,0.02927927927927928
000860,강남제비스코,0.07200000000000001,-0.06760000000000001,0.5074000000000001,0.03,0.5,0.037037037037037035,671.0,0.06408345752608048
017040,광명전기,0.0745,-0.0646,,0.06,0.3333333333333333,0.0,202.0,0.039603960396039604
100840,SNT에너지,0.415,-0.136,,0.02,0.25,0.0,187.0,0.0374331550802139
010040,한국내화,0.218,-0.312,,0.02,0.3333333333333333,0.0,585.0,0.03247863247863248
017900,광전자,,,,0.02,0.3333333333333333,0.25,903.0,0.42524916943521596
001750,한양증권,0.15,-0.03699999999999999,0.8024000000000001,0.05,0.3333333333333333,0.0,456.0,0.30701754385964913
053690,한미글로벌,0.293,-0.01,,0.05,0.3,0.0,1002.0,0.11377245508982035
004140,동방,,,,0.07,0.3333333333333333,0.0,,
014530,극동유화,0.489,-0.16800000000000004,,0.04,0.3333333333333333,0.0,116.0,0.19827586206896552
004540,깨끗한나라,,,0.6245999999999999,0.03,0.25,0.08333333333333333,601.0,0.15141430948419302
002450,삼익악기,0.174,-0.245,,0.04,0.25,0.0,66.0,0.25757575757575757
012800,대창,0.087,,,0.05,0.3333333333333333,0.0,387.0,0.07235142118863049
008260,NI스틸,0.09720000000000001,-0.020599999999999986,0.5896,0.03,0.3333333333333333,0.0,221.0,0.09954751131221719
267290,경동도시가스,0.2327,-0.03870000000000001,1.0398,0.03,0.25,0.0,290.0,0.08620689655172414
005430,한국공항,,,,0.02,0.5,0.0,2602.0,0.02421214450422752
001260,남광토건,,,,0.03,0.25,0.0,906.0,0.08609271523178808
019440,세아특수강,,,,0.02,0.3333333333333333,0.0,322.0,0.055900621118012424
123690,한국화장품,0.0,0.0,,0.04,0.25,0.1,46.0,0.4782608695652174
093230,이아이디,,,,0.07,0.25,0.0,26.0,0.46153846153846156
006370,대구백화점,,,,0.02,1.0,0.16666666666666666,171.0,0.6198830409356725
006380,카프로,,,,0.07,0.6,0.0,261.0,0.03065134099616858
012690,모나리자,,,,0.04,0.4,0.0,196.0,0.12755102040816327
012200,계양전기,-0.1465,-0.2737,0.4807,0.04,0.42857142857142855,0.0,729.0,0.102880658436214
067830,세이브존I&C,0.152,0.03799999999999999,,0.02,0.25,0.0,361.0,0.5263157894736842
014580,태경비케이,0.325,-0.27299999999999996,,0.04,0.3333333333333333,0.1,273.0,0.17582417582417584
011150,CJ씨푸드,,,,0.05,0.3333333333333333,0.0,427.0,0.49882903981264637
009440,KC그린홀딩스,0.5720000000000001,,0.47590000000000005,,0.3333333333333333,0.0,16.0,0.4375
016880,웅진,,,,0.05,0.3333333333333333,0.0,825.0,0.6206060606060606
009810,플레이그램,,,0.19,0.06,0.25,0.0,41.0,0.21951219512195122
004060,SG세계물산,,,,0.04,0.3333333333333333,0.1,125.0,0.48
023800,인지컨트롤스,0.64,1.1,,0.05,0.25,0.4,520.0,0.1576923076923077
003560,IHQ,,,,0.05,0.5,0.0,182.0,0.33516483516483514
002360,SH에너지화학,1.76,,0.3106,0.06,0.5,0.1,152.0,0.06578947368421052
020760,일진디스플,,,,0.05,0.3333333333333333,0.0,209.0,0.3875598086124402
000300,대유플러스,,,,0.05,0.25,0.0,182.0,0.14285714285714285
006340,대원전선,,,,0.07,0.5,0.0,154.0,0.05844155844155844
007110,일신석재,,,0.4132,0.05,0.25,0.0,97.0,0.1958762886597938
004720,팜젠사이언스,,,,0.08,0.2857142857142857,0.125,263.0,0.23954372623574144
000500,가온전선,0.282,0.03379999999999999,,0.04,1.0,0.0,421.0,0.07125890736342043
025750,한솔홈데코,0.29510000000000003,,,0.07,0.2857142857142857,0.0,305.0,0.14754098360655737
005740,크라운해태홀딩스,0.34,0.275,0.5677,0.03,0.25,0.125,87.0,0.19540229885057472
001290,상상인증권,,,,0.03,0.3333333333333333,0.0,121.0,0.2892561983471074
003350,한국화장품제조,0.0,0.0,,0.03,0.25,0.125,179.0,0.3687150837988827
013870,지엠비코리아,0.156,,,0.04,1.0,0.0,707.0,0.07072135785007072
005800,신영와코루,0.20800000000000002,-0.254,0.49,0.01,0.25,0.0,392.0,0.5178571428571429
023000,삼원강재,0.474,-0.03990000000000002,0.6111,0.02,0.25,0.0,272.0,0.011029411764705883
002600,조흥,0.243,-0.236,,0.02,0.25,0.0,359.0,0.18384401114206128
002760,보락,,,,,,,,
002220,한일철강,,,,0.03,0.25,0.15384615384615385,124.0,0.08870967741935484
005870,휴니드,,,,0.04,0.4,0.0,372.0,0.16129032258064516
034300,신세계건설,0.13,-0.132,,0.05,0.5,0.0,872.0,0.12041284403669725
024890,대원화성,,,,0.01,0.6666666666666666,0.0,,
027740,마니커,,,0.3,0.06,0.25,0.0,526.0,0.4847908745247148
002720,국제약품,,,,0.05,0.375,0.0,399.0,0.3007518796992481
025820,이구산업,0.079,-0.45,,0.04,0.42857142857142855,0.0,191.0,0.031413612565445025
010600,웰바이오텍,0.0,0.0,0.08789999999999999,0.08,0.2857142857142857,0.125,21.0,0.47619047619047616
004830,덕성,0.13699999999999998,-0.09300000000000001,0.19390000000000002,0.06,0.5,0.0,179.0,0.10614525139664804
004440,삼일씨엔에스,,,,0.03,0.42857142857142855,0.0,271.0,0.02952029520295203
011810,STX,,,,0.03,0.25,0.125,82.0,0.2073170731707317
009460,한창제지,0.079,-0.034,,0.05,0.3333333333333333,0.0,219.0,0.0639269406392694
002880,대유에이텍,,,,0.04,0.5,0.07142857142857142,340.0,0.03529411764705882
091090,세원이앤씨,,,,0.07,0.2857142857142857,0.06666666666666667,203.0,0.10344827586206896
004410,서울식품,,,0.15810000000000002,0.08,0.2857142857142857,0.1111111111111111,231.0,0.4155844155844156
007590,동방아그로,0.621,-0.038999999999999986,0.34259999999999996,0.02,0.4,0.0,227.0,0.09691629955947137
031820,콤텍시스템,,,,0.06,0.25,0.0,516.0,0.06782945736434108
016090,대현,0.207,0.01,,0.04,0.375,0.2727272727272727,460.0,0.658695652173913
227840,현대코퍼레이션홀딩스,0.369,0.13099999999999998,,0.04,0.5,0.0,72.0,0.2777777777777778
012170,아센디오,,,0.4028,0.03,0.3333333333333333,0.0,40.0,0.275
009180,한솔로지스틱스,0.0702,-0.0879,,0.07,0.42857142857142855,0.0,383.0,0.21148825065274152
008250,이건산업,0.184,-1.084,,0.06,0.25,0.0,207.0,0.12077294685990338
016740,두올,0.1671,-0.2871,,0.04,0.2857142857142857,0.0,509.0,0.5540275049115914
002200,한국수출포장,0.1689,-0.11509999999999998,,0.04,0.25,0.0,397.0,0.04030226700251889
000650,천일고속,-6.281000000000001,-5.648000000000001,0.8573999999999999,0.01,0.25,0.0,323.0,0.043343653250773995
006660,삼성공조,,,,0.04,0.25,0.0,165.0,0.21212121212121213
001140,국보,,,,0.08,0.38461538461538464,0.07142857142857142,109.0,0.1743119266055046
047400,유니온머티리얼,2.702,,0.4407,0.04,0.25,0.0,310.0,0.07419354838709677
007980,태평양물산,,,0.32780000000000004,0.05,0.3333333333333333,0.2222222222222222,435.0,0.5655172413793104
009320,대우부품,,,,0.06,0.4,0.0,271.0,0.28044280442804426
155660,DSR,0.065,-0.025,,0.02,0.6,0.07142857142857142,166.0,0.15060240963855423
134790,시디즈,0.0519,0.022700000000000005,,0.02,0.4,0.2,160.0,0.31875
004840,DRB동일,-0.1425,-0.5563,,0.02,0.6666666666666666,0.0,280.0,0.10714285714285714
101140,인바이오젠,,,,0.05,0.5,0.14285714285714285,39.0,0.38461538461538464
002630,오리엔트바이오,,,,0.06,0.25,0.1111111111111111,129.0,0.46511627906976744
003720,삼영화학,,,,0.07,0.4,0.0,,
163560,동일고무벨트,0.1834,-0.004200000000000017,,0.02,0.6666666666666666,0.0,550.0,0.07090909090909091
006090,사조오양,0.11900000000000001,0.04300000000000001,0.0,0.03,0.42857142857142855,0.0,828.0,0.5410628019323671
000910,유니온,0.22190000000000001,0.0873,0.3882,0.05,0.25,0.0,232.0,0.07327586206896551
013700,까뮤이앤씨,-0.294,-0.39,,0.05,0.5,0.0,181.0,0.09944751381215469
013520,화승코퍼레이션,,,,0.04,0.3,0.0,155.0,0.0967741935483871
011330,유니켐,0.61,0.307,,0.06,0.25,0.0625,313.0,0.5047923322683706
071090,하이스틸,,,0.5304,0.04,0.25,0.0,200.0,0.05
058850,KTcs,0.21100000000000002,-0.075,,0.06,0.42857142857142855,0.058823529411764705,9220.0,0.7786334056399132
133820,화인베스틸,,,,0.04,0.5,0.1,122.0,0.05737704918032787
011390,부산산업,-0.1424,-0.24960000000000002,0.5175,0.04,0.4,0.0,44.0,0.11363636363636363
129260,인터지스,0.193,,,0.03,0.6,0.0,441.0,0.14285714285714285
000950,전방,,,,0.03,0.3333333333333333,0.0,262.0,0.5038167938931297
023350,한국종합기술,0.094,-0.067,0.5363,0.03,0.42857142857142855,0.023809523809523808,1465.0,0.10034129692832765
058860,KTis,0.13,-0.22899999999999998,,0.06,0.3333333333333333,0.14285714285714285,7778.0,0.784391874517871
012320,경동인베스트,0.11199999999999999,0.04049999999999999,1.0857999999999999,0.02,0.3333333333333333,0.0,14.0,0.07142857142857142
111110,호전실업,0.1895,0.1895,,0.04,0.6,0.23076923076923078,146.0,0.6917808219178082
143210,핸즈코퍼레이션,-0.0038,0.0261,,0.02,0.3333333333333333,0.0,1204.0,0.14451827242524917
011090,에넥스,,,,0.06,0.0,0.0,,
021820,세원정공,0.0101,-0.0228,,0.02,0.5714285714285714,0.1,197.0,0.03553299492385787
004910,조광페인트,,,,0.03,0.3333333333333333,0.14285714285714285,482.0,0.08921161825726141
118000,우리들휴브레인,,,,0.09,0.4,0.3333333333333333,31.0,0.45161290322580644
004450,삼화왕관,1.6024,0.07800000000000011,,0.01,0.3333333333333333,0.0,225.0,0.07111111111111111
027970,세하,,,0.5073,0.04,0.25,0.0,270.0,0.07407407407407407
012160,영흥,,,,0.04,0.5,0.16666666666666666,,
025620,제이준코스메틱,,,,0.08,0.5,0.0,46.0,0.5
010100,한국프랜지,0.0803,-0.053000000000000005,,0.05,0.25,0.0,473.0,0.019027484143763214
006980,우성,,,0.649,0.05,0.25,0.0,63.0,0.23809523809523808
090080,평화산업,,,,0.03,0.42857142857142855,0.0,806.0,0.060794044665012405
023960,에쓰씨엔지니어링,,,,0.07,0.25,0.0,145.0,0.1103448275862069
002920,유성기업,0.38539999999999996,,0.0,0.04,0.5,0.0,577.0,0.04679376083188908
001020,페이퍼코리아,,,,0.03,0.3333333333333333,0.0,158.0,0.056962025316455694
008420,문배철강,0.057999999999999996,-0.05600000000000001,,0.05,0.5,0.0,63.0,0.19047619047619047
026940,부국철강,0.17,-1.6880000000000002,1.0688,0.04,0.3333333333333333,0.0,53.0,0.05660377358490566
005110,한창,,,,0.09,0.3333333333333333,0.0,27.0,0.2222222222222222
069730,DSR제강,0.0756,-0.0335,,0.03,0.6,0.1,164.0,0.07317073170731707
008870,금비,,,,,0.3333333333333333,0.0,249.0,0.26104417670682734
049800,우진플라임,0.0447,-0.0843,0.408,0.04,0.25,0.0,528.0,0.08333333333333333
015260,에이엔피,,,0.1491,0.07,0.25,0.1,265.0,0.14339622641509434
009770,삼정펄프,0.32799999999999996,0.23499999999999996,,0.02,0.3333333333333333,0.0,234.0,0.06837606837606838
021050,서원,0.048,,,0.05,0.3333333333333333,0.0,141.0,0.06382978723404255
002690,동일제강,0.0479,,,0.03,0.5,0.0,127.0,0.10236220472440945
092780,동양피스톤,0.1066,0.20990000000000003,,0.03,0.42857142857142855,0.14285714285714285,557.0,0.03231597845601436
001380,SG글로벌,,,,0.03,0.25,0.0,126.0,0.49206349206349204
005360,모나미,,,,0.07,0.25,0.0,188.0,0.43617021276595747
006200,한국전자홀딩스,,,,0.05,0.3333333333333333,0.0,38.0,0.2631578947368421
004870,티웨이홀딩스,,,,0.04,0.4,0.0,14.0,0.14285714285714285
002820,SUN&L,-0.027999999999999997,,,0.04,0.25,0.0,557.0,0.29443447037701975
000040,KR모터스,,,,0.04,0.4,0.0,52.0,0.11538461538461539
006570,대림통상,,,,0.01,0.25,0.18181818181818182,257.0,0.25680933852140075
014990,인디에프,,,,0.03,0.5,0.0,170.0,0.49411764705882355
010660,화천기계,,,0.3454,0.05,0.3333333333333333,0.0,285.0,0.09473684210526316
019180,티에이치엔,0.054000000000000006,0.085,,0.05,0.25,0.05555555555555555,472.0,0.13559322033898305
015020,이스타코,,,,0.06,0.5,0.16666666666666666,47.0,0.851063829787234
001620,케이비아이동국실업,,,,0.05,0.3333333333333333,0.0,356.0,0.09269662921348315
005820,원림,0.24100000000000002,0.18,,0.02,0.3333333333333333,0.0,82.0,0.2073170731707317
123700,SJM,0.32899999999999996,0.03799999999999997,,0.03,0.3333333333333333,0.0,323.0,0.04024767801857585
004100,태양금속,,,0.4425,0.04,0.6,0.0,541.0,0.07948243992606285
010640,진양폴리,0.47200000000000003,-0.303,,0.03,,0.0,57.0,0.03508771929824561
002070,비비안,,,,0.08,0.2857142857142857,0.25,195.0,0.38974358974358975
024070,WISCOM,0.632,,,0.04,0.5,0.0,239.0,0.058577405857740586
004920,씨아이테크,,,,0.05,0.25,0.0,76.0,0.15789473684210525
093240,형지엘리트,,,,0.06,0.3333333333333333,0.14285714285714285,36.0,0.3888888888888889
044380,주연테크,,,0.2728,0.07,0.4,0.0,95.0,0.2736842105263158
011420,갤럭시아에스엠,,,,0.04,0.25,0.0,92.0,0.15217391304347827
025530,SJM홀딩스,0.557,0.105,,0.01,0.3333333333333333,0.0,5.0,0.0
012600,센트럴인사이트,,,,0.06,0.42857142857142855,0.07692307692307693,63.0,0.15873015873015872
010400,우진아이엔에스,,,,0.02,0.5,0.0,137.0,0.051094890510948905
084670,동양고속,,,,0.03,0.5,0.2222222222222222,682.0,0.020527859237536656
000760,이화산업,,,0.728,0.01,0.3333333333333333,0.0,41.0,0.12195121951219512
030720,동원수산,,,,0.07,0.3333333333333333,0.0,195.0,0.21025641025641026
007120,미래아이앤지,,,,0.07,0.25,0.0,40.0,0.3
018500,동원금속,,,,0.06,0.5,0.0,592.0,0.02195945945945946
003680,한성기업,,,,0.04,0.25,0.0,716.0,0.6522346368715084
009140,경인전자,,,0.4901,0.02,0.3333333333333333,0.0,15.0,0.2
001420,태원물산,4.962,,,0.04,0.3333333333333333,0.0,44.0,0.09090909090909091
001770,SHD,0.019299999999999998,-0.2291,,0.03,0.5,0.0,74.0,0.10810810810810811
001210,금호전기,,,0.3297,0.05,0.3333333333333333,0.07142857142857142,107.0,0.308411214953271
011230,삼화전자,,,,0.05,0.25,0.0,119.0,0.17647058823529413
025890,한국주강,,,0.5698,0.03,0.3333333333333333,0.0,40.0,0.05
010420,한솔PNS,0.14800000000000002,-0.025999999999999978,,0.04,0.2857142857142857,0.0,217.0,0.2534562211981567
071950,코아스,,,,0.06,0.5,0.0,273.0,0.1684981684981685
008500,일정실업,,,,0.02,0.25,0.0,95.0,0.14736842105263157
030790,비케이탑스,,,0.5658,0.06,0.0,0.0,21.0,0.2857142857142857
007630,폴루스바이오팜,,,,,,,,
036490,SK머티리얼즈,,,,,,,,
263750,펄어비스,,,,0.03,0.25,0.0,930.0,0.2838709677419355
247540,에코프로비엠,0.20800000000000002,0.006999999999999993,1.0412000000000001,0.04,0.5,0.0,1151.0,0.059079061685490875
253450,스튜디오드래곤,,,,0.03,0.25,0.0,166.0,0.572289156626506
278280,천보,0.07,-0.04,0.5543,0.04,0.5,0.14285714285714285,128.0,0.125
035760,CJ ENM,0.225,-0.358,,0.04,0.5714285714285714,0.15555555555555556,3366.0,0.577243018419489
058470,리노공업,0.36560000000000004,-0.04549999999999997,,0.05,0.25,0.0,595.0,0.5663865546218487
112040,위메이드,0.07,,,0.05,0.3333333333333333,0.07692307692307693,175.0,0.34285714285714286
096530,씨젠,0.096,0.018,,0.07,0.4,0.12,1070.0,0.42149532710280374
086520,에코프로,,,,0.06,0.4,0.1,73.0,0.3013698630136986
035900,JYP Ent.,0.18100000000000002,0.009000000000000022,,0.06,0.42857142857142855,0.14285714285714285,280.0,0.6178571428571429
237690,에스티팜,2.8393,,,0.02,0.3333333333333333,0.1,1112.0,0.25719424460431656
005290,동진쎄미켐,0.055,-0.005,,0.05,0.25,0.021739130434782608,1216.0,0.10526315789473684
108320,LX세미콘,0.29600000000000004,-0.006999999999999993,,,0.5,0.043478260869565216,1272.0,0.19103773584905662
041510,에스엠,0.035,,,0.06,0.25,0.2777777777777778,522.0,0.6226053639846744
240810,원익IPS,0.1,0.0009999999999999966,,0.05,0.42857142857142855,0.0,1520.0,0.10789473684210527
048260,오스템임플란트,0.14400000000000002,0.061,,0.06,0.4,0.0,2233.0,0.19167039856695028
064760,티씨케이,0.204,-0.008000000000000007,,0.03,0.25,0.0,439.0,0.03644646924829157
145020,휴젤,,,,0.04,0.2857142857142857,0.0,472.0,0.461864406779661
025900,동화기업,,,,0.02,0.3333333333333333,0.05555555555555555,,
034230,파라다이스,,,,0.04,0.4,0.10526315789473684,1333.0,0.4351087771942986
141080,레고켐바이오,,,,0.06,0.4,0.0,116.0,0.5431034482758621
137400,피엔티,0.063,-0.0010000000000000052,,0.07,0.42857142857142855,0.14285714285714285,474.0,0.056962025316455694
039030,이오테크닉스,0.153,-0.018999999999999986,,0.06,0.25,0.0,602.0,0.10963455149501661
098460,고영,0.205,-0.607,,0.03,0.4,0.043478260869565216,490.0,0.18775510204081633
003380,하림지주,,,,,,,,
215200,메가스터디교육,0.29,-0.12100000000000001,,0.04,0.3,0.125,1565.0,0.5143769968051118
078340,컴투스,0.11900000000000001,-0.10499999999999998,,0.05,0.4,0.0,1231.0,0.35012185215272135
067160,아프리카TV,0.113,-0.08,,0.04,0.5,0.23529411764705882,599.0,0.2854757929883139
041140,넥슨지티,,,,,,,,
144510,지씨셀,,,,0.04,0.2857142857142857,0.125,788.0,0.35152284263959394
030190,NICE평가정보,0.361,0.012000000000000028,,0.03,0.375,0.0,723.0,0.35408022130013833
053800,안랩,0.22699999999999998,-0.19599999999999998,,0.04,0.6,0.0,1241.0,0.18372280419016923
086450,동국제약,0.1521,0.013000000000000006,0.46480000000000005,0.04,0.3333333333333333,0.07407407407407407,1109.0,0.36158701532912535
048410,현대바이오,,,,0.08,0.25,0.0,58.0,0.43103448275862066
039200,오스코텍,,,,0.06,,0.0,47.0,0.3404255319148936
036540,SFA반도체,,,0.5501,0.04,0.25,0.0,600.0,0.43333333333333335
